combination_id,n_d,n_a,n_steps,gamma,lambda_sparse,lr,cat_emb_dim,batch_size,virtual_batch_size,threshold,val_acc,val_f1,status,timestamp
424530,64,64,3,1.3,0.0001,0.025,1,256,64,0.6500000000000004,0.8639852625115136,0.7205047318611988,success,2025-12-07 08:29:47
405748,64,48,5,1.0,0.001,0.01,4,256,128,0.7300000000000004,0.8618360454405894,0.7137404580152672,success,2025-12-07 08:30:45
405217,64,48,5,1.0,0.0,0.025,5,256,128,0.6700000000000004,0.8501688670555726,0.7166085946573751,success,2025-12-07 08:31:58
434938,64,64,5,1.2,0.001,0.005,2,512,128,0.6300000000000003,0.8606079214000614,0.7180124223602484,success,2025-12-07 08:33:12
421699,64,48,7,1.8,0.01,0.01,1,512,128,0.7100000000000004,0.854467301197421,0.7018867924528301,success,2025-12-07 08:34:00
444927,64,64,7,1.0,0.0005,0.015,2,512,64,0.5900000000000003,0.8510899600859687,0.7131874630396215,success,2025-12-07 08:35:09
417461,64,48,7,1.2,0.0,0.01,5,512,256,0.5800000000000003,0.842493091802272,0.7046632124352331,success,2025-12-07 08:36:15
434029,64,64,5,1.0,0.01,0.005,1,512,128,0.6400000000000003,0.854467301197421,0.7175208581644815,success,2025-12-07 08:37:12
424357,64,64,3,1.3,0.0001,0.005,1,1024,128,0.7500000000000004,0.8455634019035922,0.7117478510028653,success,2025-12-07 08:37:33
444845,64,64,7,1.0,0.0005,0.005,3,256,256,0.6500000000000004,0.8569235492784771,0.7236061684460261,success,2025-12-07 08:39:21
448458,64,64,7,1.5,0.001,0.005,4,1024,64,0.5600000000000003,0.8369665336198956,0.7015177065767285,success,2025-12-07 08:40:09
427980,64,64,4,1.0,0.0005,0.005,4,512,64,0.6800000000000004,0.8606079214000614,0.7265060240963855,success,2025-12-07 08:41:06
409283,64,48,5,1.5,0.01,0.005,1,1024,256,0.6000000000000003,0.8449493398833282,0.7092688543465746,success,2025-12-07 08:41:48
430950,64,64,4,1.5,0.0,0.01,4,512,64,0.7100000000000004,0.8627571384709856,0.7255985267034991,success,2025-12-07 08:42:25
411847,64,48,6,1.2,0.0,0.015,1,1024,128,0.6700000000000004,0.8658274485723058,0.7211231652839821,success,2025-12-07 08:43:12
447404,64,64,7,1.3,0.001,0.015,2,512,256,0.7300000000000004,0.8541602701872889,0.7181008902077152,success,2025-12-07 08:44:14
438555,64,64,5,1.8,0.01,0.005,4,512,64,0.6400000000000003,0.8415719987718759,0.7058152793614595,success,2025-12-07 08:45:36
415735,64,48,6,1.8,0.0005,0.02,3,1024,128,0.6900000000000004,0.8627571384709856,0.7218419415059116,success,2025-12-07 08:46:20
420924,64,48,7,1.8,0.0,0.02,5,512,64,0.5900000000000003,0.8495548050353086,0.7107438016528925,success,2025-12-07 08:48:15
436330,64,64,5,1.3,0.01,0.01,2,256,128,0.6200000000000003,0.8566165182683451,0.725778038755138,success,2025-12-07 08:49:33
417435,64,48,7,1.2,0.0,0.01,2,1024,64,0.7100000000000004,0.8556954252379491,0.7095179233621756,success,2025-12-07 08:50:36
433360,64,64,5,1.0,0.0001,0.005,2,256,128,0.6300000000000003,0.8510899600859687,0.7125074096028453,success,2025-12-07 08:52:00
432656,64,64,4,1.8,0.0005,0.025,3,1024,256,0.6300000000000003,0.8480196499846484,0.7201808931599774,success,2025-12-07 08:52:23
436446,64,64,5,1.3,0.01,0.02,5,256,64,0.6300000000000003,0.8578446423088733,0.7268436578171091,success,2025-12-07 08:54:26
427674,64,64,4,1.0,0.0,0.02,5,512,64,0.6600000000000004,0.8394227817009517,0.7180592991913747,success,2025-12-07 08:55:01
430749,64,64,4,1.3,0.01,0.015,2,256,64,0.6700000000000004,0.8464844949339884,0.7113163972286374,success,2025-12-07 08:56:10
419969,64,48,7,1.5,0.0001,0.015,4,256,256,0.6700000000000004,0.867055572612834,0.7278441231929604,success,2025-12-07 08:59:06
432653,64,64,4,1.8,0.0005,0.025,3,512,256,0.6700000000000004,0.8630641694811176,0.7250308261405672,success,2025-12-07 08:59:48
427728,64,64,4,1.0,0.0001,0.005,1,512,64,0.6600000000000004,0.8464844949339884,0.7155858930602957,success,2025-12-07 09:00:35
434789,64,64,5,1.2,0.0005,0.01,5,1024,256,0.6400000000000003,0.8621430764507215,0.7283726557773744,success,2025-12-07 09:01:03
418904,64,48,7,1.3,0.0001,0.02,5,1024,256,0.6100000000000003,0.8464844949339884,0.7119815668202765,success,2025-12-07 09:01:53
440309,64,64,6,1.2,0.0001,0.025,4,256,256,0.6200000000000003,0.8599938593797973,0.7209302325581395,success,2025-12-07 09:03:13
446473,64,64,7,1.2,0.01,0.01,4,256,128,0.6100000000000003,0.8495548050353086,0.7209567198177677,success,2025-12-07 09:06:04
435929,64,64,5,1.3,0.0005,0.015,2,512,256,0.6700000000000004,0.8606079214000614,0.7183622828784119,success,2025-12-07 09:06:55
437374,64,64,5,1.5,0.001,0.025,3,256,128,0.6600000000000004,0.8538532391771569,0.7206572769953051,success,2025-12-07 09:09:00
424174,64,64,3,1.3,0.0,0.01,1,512,128,0.6500000000000004,0.8599938593797973,0.7282479141835518,success,2025-12-07 09:09:35
419009,64,48,7,1.3,0.0005,0.01,2,512,256,0.7100000000000004,0.8563094872582131,0.7085927770859277,success,2025-12-07 09:10:46
432845,64,64,4,1.8,0.001,0.02,4,1024,256,0.6000000000000003,0.8446423088731962,0.7125,success,2025-12-07 09:11:06
447915,64,64,7,1.5,0.0,0.02,4,512,64,0.6800000000000004,0.8630641694811176,0.7202007528230866,success,2025-12-07 09:12:56
441470,64,64,6,1.3,0.0005,0.005,3,256,256,0.6900000000000004,0.8633712004912496,0.7203016970458831,success,2025-12-07 09:15:32
431126,64,64,4,1.5,0.0001,0.005,3,1024,256,0.6500000000000004,0.8498618360454406,0.7220011370096646,success,2025-12-07 09:16:07
416281,64,48,7,1.0,0.0,0.005,4,512,128,0.7500000000000004,0.8587657353392693,0.7225572979493365,success,2025-12-07 09:17:20
425589,64,64,3,1.5,0.0001,0.015,3,1024,64,0.5700000000000003,0.8510899600859687,0.719166184134337,success,2025-12-07 09:17:50
436935,64,64,5,1.5,0.0001,0.025,4,512,64,0.7300000000000004,0.8633712004912496,0.7210031347962382,success,2025-12-07 09:19:13
432934,64,64,4,1.8,0.01,0.005,4,1024,128,0.6300000000000003,0.8538532391771569,0.7186761229314421,success,2025-12-07 09:19:51
434452,64,64,5,1.2,0.0,0.025,3,512,128,0.6200000000000003,0.8510899600859687,0.7267605633802817,success,2025-12-07 09:20:49
414391,64,48,6,1.5,0.0001,0.02,4,512,128,0.6300000000000003,0.8572305802886091,0.7117172969621822,success,2025-12-07 09:22:15
406668,64,48,5,1.2,0.0005,0.015,1,512,64,0.6800000000000004,0.8636782315013817,0.7175572519083969,success,2025-12-07 09:23:15
407710,64,48,5,1.3,0.0005,0.005,2,256,128,0.6700000000000004,0.8566165182683451,0.7129686539643516,success,2025-12-07 09:24:34
446768,64,64,7,1.3,0.0,0.02,1,1024,256,0.6100000000000003,0.8507829290758366,0.7164527421236873,success,2025-12-07 09:25:16
429897,64,64,4,1.3,0.0,0.02,2,512,64,0.6200000000000003,0.8563094872582131,0.7230769230769231,success,2025-12-07 09:25:53
438229,64,64,5,1.8,0.0005,0.02,3,256,128,0.6500000000000004,0.8480196499846484,0.7201808931599774,success,2025-12-07 09:27:47
444698,64,64,7,1.0,0.0001,0.015,1,1024,256,0.6600000000000004,0.8633712004912496,0.727161250766401,success,2025-12-07 09:28:30
430191,64,64,4,1.3,0.0001,0.025,5,256,64,0.6000000000000003,0.8415719987718759,0.7130144605116796,success,2025-12-07 09:29:41
446504,64,64,7,1.2,0.01,0.015,2,512,256,0.6500000000000004,0.8480196499846484,0.7150259067357513,success,2025-12-07 09:30:59
428066,64,64,4,1.0,0.0005,0.015,3,1024,256,0.5700000000000003,0.8400368437212159,0.7148330596606459,success,2025-12-07 09:31:22
406850,64,48,5,1.2,0.001,0.01,1,512,256,0.5800000000000003,0.8391157506908198,0.711453744493392,success,2025-12-07 09:32:14
417899,64,48,7,1.2,0.0005,0.01,4,256,256,0.6800000000000004,0.8599938593797973,0.7181705809641533,success,2025-12-07 09:33:57
423502,64,64,3,1.2,0.0005,0.01,1,1024,128,0.6700000000000004,0.841264967761744,0.7097136440202133,success,2025-12-07 09:34:16
432699,64,64,4,1.8,0.001,0.005,3,1024,64,0.6000000000000003,0.842800122812404,0.712682379349046,success,2025-12-07 09:34:56
415428,64,48,6,1.8,0.0001,0.01,4,1024,64,0.6500000000000004,0.8498618360454406,0.7066586682663467,success,2025-12-07 09:36:00
447577,64,64,7,1.3,0.01,0.01,1,1024,128,0.6400000000000003,0.8532391771568928,0.7161520190023754,success,2025-12-07 09:37:04
425845,64,64,3,1.5,0.0005,0.02,2,256,128,0.6600000000000004,0.8575376112987412,0.7142857142857143,success,2025-12-07 09:38:15
417187,64,48,7,1.0,0.01,0.005,5,256,128,0.5800000000000003,0.842493091802272,0.7204359673024523,success,2025-12-07 09:40:16
417539,64,48,7,1.2,0.0,0.02,4,256,256,0.7100000000000004,0.8609149524101934,0.7170518425983761,success,2025-12-07 09:42:27
417277,64,48,7,1.0,0.01,0.015,5,256,128,0.6200000000000003,0.8593797973595333,0.7203907203907204,success,2025-12-07 09:45:20
423709,64,64,3,1.2,0.001,0.005,4,1024,128,0.6600000000000004,0.8474055879643844,0.7231197771587744,success,2025-12-07 09:45:46
428686,64,64,4,1.2,0.0,0.01,2,1024,128,0.7000000000000004,0.8569235492784771,0.7192771084337349,success,2025-12-07 09:46:13
428910,64,64,4,1.2,0.0001,0.01,2,1024,64,0.7000000000000004,0.854774332207553,0.7169359664871334,success,2025-12-07 09:46:41
430262,64,64,4,1.3,0.0005,0.01,2,1024,256,0.6900000000000004,0.8584587043291373,0.7166564228641672,success,2025-12-07 09:47:04
444586,64,64,7,1.0,0.0,0.025,4,512,128,0.6400000000000003,0.8486337120049124,0.719088319088319,success,2025-12-07 09:47:55
408263,64,48,5,1.3,0.01,0.015,3,512,256,0.6400000000000003,0.854467301197421,0.718192627824019,success,2025-12-07 09:48:40
425820,64,64,3,1.5,0.0005,0.015,4,512,64,0.7100000000000004,0.8599938593797973,0.7301775147928994,success,2025-12-07 09:49:08
416827,64,48,7,1.0,0.0005,0.015,5,256,128,0.6000000000000003,0.8446423088731962,0.7157303370786516,success,2025-12-07 09:50:46
441946,64,64,6,1.3,0.01,0.01,1,256,128,0.6400000000000003,0.8434141848326681,0.714765100671141,success,2025-12-07 09:52:26
411420,64,48,6,1.0,0.001,0.015,4,512,64,0.6700000000000004,0.8609149524101934,0.7262839879154078,success,2025-12-07 09:53:29
425987,64,64,3,1.5,0.001,0.01,2,1024,256,0.6600000000000004,0.8609149524101934,0.7205428747686613,success,2025-12-07 09:53:50
435717,64,64,5,1.3,0.0001,0.015,4,256,64,0.6700000000000004,0.8599938593797973,0.7243047158403869,success,2025-12-07 09:55:20
415126,64,48,6,1.8,0.0,0.005,1,256,128,0.6700000000000004,0.855388394227817,0.7126296522269676,success,2025-12-07 09:58:23
415499,64,48,6,1.8,0.0001,0.02,2,512,256,0.7600000000000005,0.8584587043291373,0.708043065231159,success,2025-12-07 09:59:17
440361,64,64,6,1.2,0.0005,0.005,5,256,64,0.6100000000000003,0.8517040221062327,0.7196749854904236,success,2025-12-07 10:01:38
414132,64,48,6,1.5,0.0,0.015,5,1024,64,0.6300000000000003,0.8587657353392693,0.7225572979493365,success,2025-12-07 10:02:32
436713,64,64,5,1.5,0.0,0.025,4,1024,64,0.6700000000000004,0.8520110531163647,0.7168037602820212,success,2025-12-07 10:02:58
421049,64,48,7,1.8,0.0001,0.01,4,256,256,0.6300000000000003,0.8566165182683451,0.725778038755138,success,2025-12-07 10:05:32
446165,64,64,7,1.2,0.0005,0.025,4,1024,256,0.7200000000000004,0.8645993245317777,0.7192870782940802,success,2025-12-07 10:06:07
424603,64,64,3,1.3,0.0005,0.005,4,256,128,0.6800000000000004,0.8569235492784771,0.7209580838323353,success,2025-12-07 10:07:06
442787,64,64,6,1.5,0.0005,0.025,4,512,256,0.6100000000000003,0.8434141848326681,0.7134831460674157,success,2025-12-07 10:07:59
424366,64,64,3,1.3,0.0001,0.005,2,1024,128,0.6900000000000004,0.854467301197421,0.721830985915493,success,2025-12-07 10:08:19
426445,64,64,3,1.8,0.0,0.01,3,1024,128,0.7200000000000004,0.8593797973595333,0.7123115577889447,success,2025-12-07 10:08:42
430273,64,64,4,1.3,0.0005,0.01,4,256,128,0.6800000000000004,0.8587657353392693,0.7281323877068558,success,2025-12-07 10:09:30
421694,64,48,7,1.8,0.01,0.005,5,1024,256,0.6600000000000004,0.84218606079214,0.6929510155316607,success,2025-12-07 10:10:16
432607,64,64,4,1.8,0.0005,0.02,3,512,128,0.6700000000000004,0.8584587043291373,0.712772585669782,success,2025-12-07 10:10:51
405702,64,48,5,1.0,0.001,0.005,4,256,64,0.6700000000000004,0.8578446423088733,0.7252225519287834,success,2025-12-07 10:12:21
410881,64,48,6,1.0,0.0001,0.005,4,512,128,0.7300000000000004,0.8636782315013817,0.7182741116751269,success,2025-12-07 10:13:23
435950,64,64,5,1.3,0.0005,0.015,4,1024,256,0.6700000000000004,0.8636782315013817,0.7150192554557124,success,2025-12-07 10:14:02
432879,64,64,4,1.8,0.001,0.025,3,1024,64,0.6300000000000003,0.8630641694811176,0.7267156862745098,success,2025-12-07 10:14:32
438167,64,64,5,1.8,0.0005,0.015,1,256,256,0.6900000000000004,0.8618360454405894,0.7239263803680982,success,2025-12-07 10:16:46
438416,64,64,5,1.8,0.001,0.015,3,1024,256,0.6900000000000004,0.8529321461467608,0.713345302214243,success,2025-12-07 10:17:21
442779,64,64,6,1.5,0.0005,0.025,3,1024,64,0.6500000000000004,0.855081363217685,0.7132442284325637,success,2025-12-07 10:18:25
421028,64,48,7,1.8,0.0001,0.01,1,1024,256,0.6400000000000003,0.8397298127110838,0.7023945267958951,success,2025-12-07 10:19:01
442838,64,64,6,1.5,0.001,0.005,5,256,256,0.6700000000000004,0.8538532391771569,0.7129071170084439,success,2025-12-07 10:20:51
422599,64,64,3,1.0,0.001,0.01,1,512,128,0.6300000000000003,0.8504758980657047,0.7193083573487031,success,2025-12-07 10:21:24
412468,64,48,6,1.2,0.001,0.005,5,1024,128,0.6200000000000003,0.8455634019035922,0.7166197183098592,success,2025-12-07 10:22:11
407585,64,48,5,1.3,0.0001,0.015,3,256,256,0.6500000000000004,0.8538532391771569,0.7156511350059738,success,2025-12-07 10:23:16
438603,64,64,5,1.8,0.01,0.01,4,1024,64,0.7000000000000004,0.8486337120049124,0.7006678809957498,success,2025-12-07 10:23:47
412134,64,48,6,1.2,0.0001,0.02,3,1024,64,0.7100000000000004,0.8642922935216457,0.7230576441102757,success,2025-12-07 10:24:30
441927,64,64,6,1.3,0.01,0.005,4,256,64,0.6500000000000004,0.8596868283696654,0.7248645394340758,success,2025-12-07 10:27:14
408785,64,48,5,1.5,0.0001,0.025,1,512,256,0.6800000000000004,0.8581516733190052,0.7186358099878197,success,2025-12-07 10:27:53
437414,64,64,5,1.5,0.01,0.005,2,512,256,0.6100000000000003,0.8510899600859687,0.7175305765870704,success,2025-12-07 10:29:03
406183,64,48,5,1.2,0.0,0.01,2,512,128,0.6500000000000004,0.8541602701872889,0.7184350918790753,success,2025-12-07 10:30:06
424454,64,64,3,1.3,0.0001,0.015,2,512,256,0.6000000000000003,0.8467915259441203,0.7207610520425294,success,2025-12-07 10:30:40
432300,64,64,4,1.8,0.0001,0.01,4,512,64,0.5900000000000003,0.8507829290758366,0.7229190421892816,success,2025-12-07 10:31:45
432872,64,64,4,1.8,0.001,0.025,2,1024,256,0.7200000000000004,0.8627571384709856,0.7143769968051118,success,2025-12-07 10:32:09
426096,64,64,3,1.5,0.001,0.02,5,256,64,0.7400000000000004,0.8621430764507215,0.7209446861404599,success,2025-12-07 10:32:48
440957,64,64,6,1.2,0.01,0.025,1,256,256,0.5300000000000002,0.8529321461467608,0.7261292166952544,success,2025-12-07 10:35:44
440402,64,64,6,1.2,0.0005,0.01,4,512,256,0.6800000000000004,0.8596868283696654,0.7211714460036608,success,2025-12-07 10:36:24
433486,64,64,5,1.0,0.0001,0.02,1,256,128,0.6900000000000004,0.8649063555419098,0.7243107769423559,success,2025-12-07 10:38:31
422914,64,64,3,1.0,0.01,0.02,1,512,128,0.6700000000000004,0.8529321461467608,0.7193907439953134,success,2025-12-07 10:39:02
429421,64,64,4,1.2,0.001,0.015,4,512,128,0.7500000000000004,0.8618360454405894,0.7246022031823746,success,2025-12-07 10:39:34
431815,64,64,4,1.5,0.01,0.005,5,512,128,0.5800000000000003,0.8486337120049124,0.7165037377803335,success,2025-12-07 10:40:31
445517,64,64,7,1.2,0.0,0.005,2,1024,256,0.6700000000000004,0.8652133865520417,0.7233774417139256,success,2025-12-07 10:41:21
419942,64,48,7,1.5,0.0001,0.015,1,256,256,0.6600000000000004,0.8523180841264968,0.7188778492109877,success,2025-12-07 10:44:00
411920,64,48,6,1.2,0.0,0.02,4,1024,256,0.7100000000000004,0.8701258827141541,0.7258587167854829,success,2025-12-07 10:44:32
449464,64,64,7,1.8,0.0005,0.02,1,512,128,0.6500000000000004,0.855081363217685,0.7132442284325637,success,2025-12-07 10:46:00
434638,64,64,5,1.2,0.0001,0.02,4,256,128,0.7100000000000004,0.8618360454405894,0.7249388753056235,success,2025-12-07 10:47:39
418517,64,48,7,1.3,0.0,0.005,2,1024,256,0.6900000000000004,0.8501688670555726,0.7049576783555018,success,2025-12-07 10:48:19
443395,64,64,6,1.8,0.0,0.02,2,256,128,0.6500000000000004,0.854774332207553,0.7182846932698035,success,2025-12-07 10:50:59
412686,64,48,6,1.2,0.01,0.005,5,256,64,0.6700000000000004,0.8596868283696654,0.7177269919703521,success,2025-12-07 10:52:28
421539,64,48,7,1.8,0.001,0.015,3,1024,64,0.6200000000000003,0.8329751304881793,0.6936936936936937,success,2025-12-07 10:53:16
416574,64,48,7,1.0,0.0001,0.015,2,256,64,0.6300000000000003,0.8566165182683451,0.7235050325636472,success,2025-12-07 10:55:15
421320,64,48,7,1.8,0.0005,0.015,4,512,64,0.6400000000000003,0.8538532391771569,0.7146282973621103,success,2025-12-07 10:57:03
419514,64,48,7,1.3,0.01,0.015,3,1024,64,0.6200000000000003,0.8440282468529321,0.7129943502824859,success,2025-12-07 10:57:48
418597,64,48,7,1.3,0.0,0.015,1,1024,128,0.7300000000000004,0.8652133865520417,0.7090788601722995,success,2025-12-07 10:58:30
449412,64,64,7,1.8,0.0005,0.01,5,1024,64,0.6000000000000003,0.8320540374577833,0.6921778277996623,success,2025-12-07 10:59:22
434522,64,64,5,1.2,0.0001,0.01,1,256,256,0.6300000000000003,0.8520110531163647,0.7223502304147466,success,2025-12-07 11:00:33
417276,64,48,7,1.0,0.01,0.015,5,256,64,0.5800000000000003,0.8486337120049124,0.7132053519488074,success,2025-12-07 11:02:33
442015,64,64,6,1.3,0.01,0.015,3,1024,128,0.6600000000000004,0.8556954252379491,0.724824355971897,success,2025-12-07 11:03:14
426055,64,64,3,1.5,0.001,0.015,5,512,128,0.6600000000000004,0.8618360454405894,0.7242647058823529,success,2025-12-07 11:03:43
449468,64,64,7,1.8,0.0005,0.02,1,1024,256,0.5700000000000003,0.8529321461467608,0.7177371832645846,success,2025-12-07 11:04:33
430862,64,64,4,1.3,0.01,0.025,4,512,256,0.6500000000000004,0.8578446423088733,0.7290813341135167,success,2025-12-07 11:05:03
411319,64,48,6,1.0,0.001,0.005,3,256,128,0.6500000000000004,0.8578446423088733,0.7195639006662629,success,2025-12-07 11:06:35
445853,64,64,7,1.2,0.0001,0.015,5,256,256,0.6900000000000004,0.8596868283696654,0.7187692307692307,success,2025-12-07 11:08:28
417143,64,48,7,1.0,0.001,0.025,5,256,256,0.6500000000000004,0.8612219834203254,0.7202970297029703,success,2025-12-07 11:09:59
440086,64,64,6,1.2,0.0,0.025,4,512,128,0.6400000000000003,0.8437212158428001,0.711287577992059,success,2025-12-07 11:10:42
418236,64,48,7,1.2,0.001,0.025,1,1024,64,0.6900000000000004,0.8596868283696654,0.7204892966360856,success,2025-12-07 11:11:44
444006,64,64,6,1.8,0.001,0.01,5,256,64,0.6900000000000004,0.8627571384709856,0.715829624920534,success,2025-12-07 11:14:45
425464,64,64,3,1.5,0.0,0.025,4,1024,128,0.6500000000000004,0.8599938593797973,0.7219512195121951,success,2025-12-07 11:15:09
422394,64,64,3,1.0,0.0005,0.01,3,1024,64,0.6300000000000003,0.8538532391771569,0.7248554913294798,success,2025-12-07 11:15:39
407915,64,48,5,1.3,0.0005,0.025,4,1024,256,0.6900000000000004,0.8578446423088733,0.7258732978093546,success,2025-12-07 11:16:10
417146,64,48,7,1.0,0.001,0.025,5,512,256,0.7300000000000004,0.8584587043291373,0.7131300560049783,success,2025-12-07 11:17:06
407181,64,48,5,1.2,0.01,0.02,3,512,64,0.7300000000000004,0.8645993245317777,0.7224669603524229,success,2025-12-07 11:17:58
444311,64,64,6,1.8,0.01,0.02,3,1024,256,0.7200000000000004,0.8615290144304575,0.7136507936507936,success,2025-12-07 11:18:44
407644,64,48,5,1.3,0.0001,0.02,4,1024,128,0.6600000000000004,0.8618360454405894,0.7242647058823529,success,2025-12-07 11:19:17
446179,64,64,7,1.2,0.001,0.005,1,512,128,0.6100000000000003,0.8532391771568928,0.7174940898345153,success,2025-12-07 11:20:57
449742,64,64,7,1.8,0.001,0.025,2,512,64,0.6400000000000003,0.8363524715996316,0.7000562746201463,success,2025-12-07 11:22:22
449073,64,64,7,1.8,0.0,0.025,3,256,64,0.6600000000000004,0.8492477740251766,0.7054589082183563,success,2025-12-07 11:24:33
405465,64,48,5,1.0,0.0005,0.005,2,1024,64,0.6500000000000004,0.841264967761744,0.7040641099026903,success,2025-12-07 11:25:07
406165,64,48,5,1.2,0.0,0.005,5,512,128,0.6200000000000003,0.8569235492784771,0.7199519230769231,success,2025-12-07 11:26:06
416872,64,48,7,1.0,0.0005,0.02,5,256,128,0.6400000000000003,0.856002456248081,0.714546561168594,success,2025-12-07 11:28:11
407813,64,48,5,1.3,0.0005,0.015,3,512,256,0.7000000000000004,0.8575376112987412,0.7167277167277167,success,2025-12-07 11:29:01
412563,64,48,6,1.2,0.001,0.02,1,512,64,0.6500000000000004,0.8572305802886091,0.7186932849364791,success,2025-12-07 11:30:16
448741,64,64,7,1.5,0.01,0.015,1,256,128,0.6700000000000004,0.8590727663494013,0.7178856791641057,success,2025-12-07 11:33:05
419501,64,48,7,1.3,0.01,0.015,2,256,256,0.5400000000000003,0.8415719987718759,0.7094594594594594,success,2025-12-07 11:34:43
421421,64,48,7,1.8,0.0005,0.025,5,512,256,0.5400000000000003,0.8351243475591035,0.7111350188273265,success,2025-12-07 11:36:20
427892,64,64,4,1.0,0.0001,0.02,4,512,256,0.6700000000000004,0.8538532391771569,0.7216374269005847,success,2025-12-07 11:36:58
446686,64,64,7,1.3,0.0,0.01,2,1024,128,0.6100000000000003,0.8513969910961007,0.7172897196261683,success,2025-12-07 11:37:55
409500,64,48,5,1.8,0.0,0.005,1,256,64,0.6400000000000003,0.8633712004912496,0.7195967233774417,success,2025-12-07 11:40:38
432120,64,64,4,1.8,0.0,0.015,4,512,64,0.6700000000000004,0.8609149524101934,0.7229357798165138,success,2025-12-07 11:41:31
446604,64,64,7,1.2,0.01,0.025,3,1024,64,0.6700000000000004,0.8569235492784771,0.7179176755447942,success,2025-12-07 11:42:20
444425,64,64,7,1.0,0.0,0.01,1,512,256,0.6400000000000003,0.8532391771568928,0.7194835680751174,success,2025-12-07 11:43:51
417263,64,48,7,1.0,0.01,0.015,3,512,256,0.7000000000000004,0.8572305802886091,0.7240356083086054,success,2025-12-07 11:44:46
431860,64,64,4,1.5,0.01,0.01,5,512,128,0.6000000000000003,0.8400368437212159,0.7084499160604365,success,2025-12-07 11:45:27
444433,64,64,7,1.0,0.0,0.01,2,512,128,0.7500000000000004,0.8655204175621738,0.7188703465982028,success,2025-12-07 11:46:30
448728,64,64,7,1.5,0.01,0.01,4,1024,64,0.6600000000000004,0.8492477740251766,0.7133683596030356,success,2025-12-07 11:47:31
407969,64,48,5,1.3,0.001,0.005,5,1024,256,0.6700000000000004,0.8520110531163647,0.7127532777115614,success,2025-12-07 11:48:01
407189,64,48,5,1.2,0.01,0.02,4,256,256,0.6500000000000004,0.8529321461467608,0.724237190558434,success,2025-12-07 11:49:37
417761,64,48,7,1.2,0.0001,0.02,3,1024,256,0.6400000000000003,0.8532391771568928,0.71849234393404,success,2025-12-07 11:50:08
408115,64,48,5,1.3,0.001,0.025,2,256,128,0.7300000000000004,0.867055572612834,0.7208252740167633,success,2025-12-07 11:52:44
436158,64,64,5,1.3,0.001,0.015,3,256,64,0.6500000000000004,0.8532391771568928,0.7137724550898203,success,2025-12-07 11:55:00
414561,64,48,6,1.5,0.0005,0.015,3,512,64,0.5800000000000003,0.8391157506908198,0.7139737991266376,success,2025-12-07 11:56:12
439596,64,64,6,1.0,0.001,0.02,5,256,64,0.6500000000000004,0.8609149524101934,0.7170518425983761,success,2025-12-07 11:57:38
417123,64,48,7,1.0,0.001,0.025,3,256,64,0.5900000000000003,0.8483266809947805,0.7121212121212122,success,2025-12-07 11:59:36
435660,64,64,5,1.3,0.0001,0.01,2,1024,64,0.6500000000000004,0.8599938593797973,0.7164179104477612,success,2025-12-07 12:00:23
449805,64,64,7,1.8,0.01,0.005,4,512,64,0.6500000000000004,0.8452563708934603,0.6960193003618818,success,2025-12-07 12:01:36
446833,64,64,7,1.3,0.0,0.025,4,256,128,0.7000000000000004,0.8639852625115136,0.7197975964579381,success,2025-12-07 12:04:10
418151,64,48,7,1.2,0.001,0.015,2,256,256,0.6500000000000004,0.8464844949339884,0.7129735935706085,success,2025-12-07 12:06:12
424869,64,64,3,1.3,0.001,0.01,3,1024,64,0.7500000000000004,0.8587657353392693,0.7184822521419829,success,2025-12-07 12:06:32
434133,64,64,5,1.0,0.01,0.015,3,256,64,0.7100000000000004,0.8569235492784771,0.7172330097087378,success,2025-12-07 12:08:36
449150,64,64,7,1.8,0.0001,0.01,1,512,256,0.6500000000000004,0.8385016886705557,0.7054871220604704,success,2025-12-07 12:09:29
427355,64,64,3,1.8,0.01,0.01,4,1024,256,0.7200000000000004,0.855388394227817,0.7231040564373897,success,2025-12-07 12:09:45
407331,64,48,5,1.3,0.0,0.01,5,256,64,0.6400000000000003,0.8596868283696654,0.717377860235003,success,2025-12-07 12:11:17
416483,64,48,7,1.0,0.0001,0.005,1,1024,256,0.5900000000000003,0.8415719987718759,0.7120535714285714,success,2025-12-07 12:11:53
449595,64,64,7,1.8,0.001,0.01,1,256,64,0.6500000000000004,0.8556954252379491,0.7120098039215687,success,2025-12-07 12:14:57
417037,64,48,7,1.0,0.001,0.015,3,512,128,0.6700000000000004,0.8495548050353086,0.7124413145539906,success,2025-12-07 12:15:37
418059,64,48,7,1.2,0.001,0.005,2,256,64,0.6600000000000004,0.856002456248081,0.7216617210682492,success,2025-12-07 12:19:10
412747,64,48,6,1.2,0.01,0.015,1,1024,128,0.6300000000000003,0.8403438747313479,0.7101449275362319,success,2025-12-07 12:19:55
447738,64,64,7,1.3,0.01,0.025,4,1024,64,0.5700000000000003,0.8461774639238563,0.7151790790221717,success,2025-12-07 12:20:50
418529,64,48,7,1.3,0.0,0.005,4,256,256,0.6400000000000003,0.8596868283696654,0.7251954299458809,success,2025-12-07 12:22:56
442056,64,64,6,1.3,0.01,0.02,3,512,64,0.6700000000000004,0.854467301197421,0.7127272727272728,success,2025-12-07 12:23:47
418469,64,48,7,1.2,0.01,0.025,2,512,256,0.7400000000000004,0.8630641694811176,0.72125,success,2025-12-07 12:24:52
